Make,Model,Year,Mileage,Color,Automatic Transmission_Yes,Air Conditioner_Yes,Power Steering_Yes,Remote Control_Yes,Price
76,744,2021,75000.0,20,1.0,1.0,1.0,1.0,750000.0
76,744,2017,191000.0,1,1.0,1.0,0.0,1.0,750000.0
17,778,2022,46300.0,22,0.0,0.0,0.0,0.0,1400000.0
79,89,1983,250000.0,10,0.0,0.0,0.0,0.0,148000.0
96,234,2019,93000.0,1,1.0,1.0,1.0,1.0,30000.0
73,192,2018,19000.0,1,1.0,1.0,1.0,1.0,3000000.0
59,680,2013,75000.0,9,1.0,0.0,0.0,0.0,700000.0
17,778,2010,145000.0,1,0.0,0.0,0.0,0.0,415000.0
76,744,2018,87000.0,13,0.0,0.0,0.0,0.0,488000.0
96,274,2023,3300.0,21,1.0,1.0,1.0,1.0,1830000.0
91,792,2016,75000.0,21,1.0,1.0,0.0,1.0,880000.0
68,99,2024,3500.0,21,1.0,1.0,1.0,1.0,1650000.0
80,243,2022,23000.0,13,1.0,1.0,0.0,1.0,13000000.0
5,856,2024,1000.0,22,1.0,1.0,1.0,1.0,12000000.0
47,806,2022,117000.0,21,1.0,1.0,1.0,1.0,2150000.0
17,782,2022,33000.0,13,1.0,1.0,1.0,1.0,1250000.0
82,515,2019,110000.0,21,1.0,1.0,1.0,1.0,1150000.0
17,780,2022,50000.0,10,1.0,1.0,1.0,1.0,925000.0
18,619,2022,50000.0,21,1.0,1.0,1.0,1.0,855000.0
5,80,2022,12000.0,7,1.0,1.0,1.0,1.0,3000000.0
68,883,2024,5000.0,1,1.0,1.0,1.0,1.0,1560000.0
82,577,2020,120000.0,13,1.0,1.0,1.0,1.0,1280000.0
45,257,1992,149000.0,1,1.0,0.0,0.0,0.0,270000.0
38,356,2015,119000.0,3,1.0,1.0,1.0,1.0,420000.0
68,72,2013,110000.0,13,1.0,0.0,0.0,0.0,475000.0
75,533,2016,51000.0,22,1.0,0.0,0.0,0.0,954512.3051434528
76,720,2023,19000.0,1,1.0,1.0,1.0,1.0,1200000.0
86,384,2010,320000.0,3,1.0,0.0,0.0,0.0,700000.0
59,637,2008,131000.0,6,0.0,0.0,0.0,0.0,450000.0
96,274,2014,102000.0,21,0.0,0.0,0.0,0.0,1150000.0
79,90,2013,190000.0,1,1.0,0.0,0.0,0.0,700000.0
32,790,2019,107000.0,1,1.0,1.0,1.0,1.0,920000.0
76,720,2015,150000.0,13,1.0,1.0,1.0,1.0,740000.0
17,158,2020,103000.0,7,1.0,1.0,1.0,1.0,700000.0
18,619,2019,120000.0,18,1.0,1.0,1.0,1.0,578000.0
82,549,2016,250000.0,2,0.0,0.0,0.0,0.0,400000.0
23,540,1999,281500.0,1,0.0,0.0,0.0,0.0,220000.0
23,608,2005,317000.0,7,0.0,0.0,0.0,0.0,305000.0
59,239,2010,180000.0,18,0.0,0.0,0.0,0.0,720000.0
59,245,2018,135000.0,21,1.0,0.0,1.0,1.0,1000000.0
74,269,2023,800.0,12,1.0,1.0,1.0,1.0,2450000.0
47,351,2020,67000.0,4,1.0,0.0,0.0,0.0,850000.0
12,376,2014,170000.0,21,0.0,1.0,1.0,1.0,400000.0
32,724,2001,132000.0,12,0.0,0.0,0.0,0.0,210000.0
82,549,2021,144000.0,4,1.0,1.0,1.0,1.0,650000.0
23,536,2006,200000.0,1,0.0,0.0,0.0,0.0,320000.0
76,744,2022,49000.0,20,1.0,1.0,1.0,1.0,690000.0
96,274,2015,5000.0,21,0.0,0.0,0.0,0.0,850000.0
77,277,1999,190000.0,8,0.0,0.0,0.0,0.0,200000.0
79,56,3008,40000.0,8,1.0,1.0,1.0,1.0,1950000.0
5,857,2020,30000.0,1,1.0,1.0,1.0,1.0,2000000.0
7,394,2021,150476.22754452928,1,1.0,0.0,0.0,0.0,1600000.0
72,425,2023,150476.22754452928,2,1.0,0.0,0.0,0.0,20000000.0
73,412,2023,150476.22754452928,1,1.0,1.0,1.0,1.0,3700000.0
73,221,2024,150476.22754452928,20,1.0,0.0,0.0,0.0,4600000.0
18,619,2021,100000.0,7,1.0,1.0,1.0,1.0,750000.0
52,252,2008,260000.0,1,1.0,1.0,1.0,1.0,830000.0
93,749,2023,7000.0,20,0.0,0.0,0.0,0.0,975000.0
59,247,2015,100000.0,20,1.0,1.0,1.0,1.0,900000.0
82,237,2017,80000.0,7,1.0,1.0,1.0,1.0,730000.0
73,192,2016,18000.0,22,1.0,0.0,1.0,1.0,2800000.0
97,445,2001,120000.0,14,1.0,0.0,0.0,0.0,500000.0
45,257,2020,60000.0,9,1.0,1.0,1.0,0.0,1650000.0
82,311,2021,43000.0,7,0.0,0.0,0.0,0.0,1200000.0
18,170,2018,129000.0,1,1.0,1.0,1.0,1.0,530000.0
32,14,2006,45000.0,20,0.0,0.0,0.0,0.0,115000.0
53,860,2024,28.0,22,0.0,0.0,0.0,0.0,1900000.0
82,515,2021,90000.0,2,0.0,0.0,0.0,0.0,1300000.0
47,804,2018,15000.0,21,1.0,1.0,1.0,1.0,1750000.0
47,167,2003,320000.0,21,0.0,0.0,0.0,0.0,440000.0
79,56,3008,0.0,21,0.0,0.0,0.0,0.0,3250000.0
18,536,2009,97000.0,22,0.0,1.0,1.0,0.0,255000.0
86,745,2019,80000.0,1,1.0,1.0,1.0,1.0,2000000.0
47,143,2010,190000.0,21,0.0,0.0,0.0,0.0,475000.0
77,819,1995,150476.22754452928,8,1.0,0.0,0.0,0.0,110000.0
47,143,1999,2400.0,20,0.0,0.0,0.0,0.0,170000.0
59,737,2003,85000.0,14,0.0,1.0,0.0,0.0,350000.0
98,866,2021,60000.0,18,1.0,1.0,1.0,1.0,4900000.0
17,782,2024,35.0,21,1.0,1.0,1.0,1.0,1375000.0
59,245,2016,227000.0,22,1.0,1.0,1.0,1.0,795000.0
93,748,1993,150000.0,1,0.0,0.0,0.0,0.0,130000.0
18,287,2009,75000.0,21,1.0,1.0,1.0,0.0,550000.0
17,785,2022,55000.0,22,1.0,1.0,1.0,1.0,1500000.0
5,856,2024,20.0,22,1.0,1.0,1.0,1.0,12000000.0
68,82,2023,38.0,21,1.0,1.0,1.0,1.0,1170000.0
79,57,2020,27000.0,13,1.0,1.0,1.0,1.0,900000.0
47,823,2011,233000.0,2,0.0,0.0,0.0,0.0,320000.0
97,180,1974,50000.0,20,0.0,0.0,0.0,0.0,135000.0
82,577,2018,89000.0,15,1.0,1.0,1.0,1.0,1200000.0
18,287,2016,134000.0,4,1.0,1.0,0.0,1.0,720000.0
96,274,2008,290000.0,21,1.0,1.0,1.0,1.0,610000.0
17,158,2023,25000.0,21,1.0,1.0,1.0,1.0,820000.0
17,159,2022,38000.0,20,0.0,0.0,0.0,0.0,775000.0
68,82,2021,55000.0,22,1.0,1.0,1.0,1.0,980000.0
68,99,2022,50000.0,1,1.0,1.0,1.0,1.0,1370000.0
68,99,2021,53000.0,20,1.0,1.0,1.0,1.0,1200000.0
86,613,2021,20000.0,21,1.0,1.0,1.0,1.0,1850000.0
75,534,2012,215000.0,22,1.0,1.0,0.0,0.0,580000.0
82,515,2019,90000.0,7,0.0,0.0,0.0,0.0,1100000.0
47,823,2015,109000.0,9,1.0,1.0,0.0,1.0,440000.0
77,492,2015,97000.0,13,0.0,0.0,0.0,0.0,1200000.0
38,354,2014,135000.0,1,0.0,0.0,0.0,0.0,310000.0
90,134,2011,160000.0,1,0.0,0.0,0.0,0.0,180000.0
17,782,2023,7800.0,9,1.0,1.0,1.0,1.0,1300000.0
47,352,2012,108000.0,21,1.0,0.0,0.0,0.0,600000.0
97,788,2020,104000.0,21,1.0,1.0,1.0,1.0,2300000.0
77,160,2021,59000.0,22,1.0,1.0,1.0,1.0,1050000.0
68,883,2024,0.0,20,1.0,1.0,1.0,1.0,1500000.0
97,442,2012,150000.0,2,1.0,0.0,1.0,1.0,730000.0
18,619,2023,9000.0,21,1.0,1.0,1.0,1.0,1070000.0
73,192,1994,190000.0,20,1.0,1.0,0.0,0.0,320000.0
17,158,2023,27000.0,2,1.0,1.0,1.0,1.0,930000.0
47,456,2015,108000.0,6,0.0,0.0,0.0,0.0,680000.0
73,413,2021,34000.0,1,1.0,1.0,1.0,1.0,2960000.0
31,851,2018,90000.0,10,1.0,1.0,1.0,1.0,630000.0
32,790,2021,63000.0,9,0.0,1.0,1.0,1.0,820000.0
23,608,2001,208000.0,1,0.0,1.0,1.0,1.0,240000.0
93,749,2021,48000.0,22,0.0,1.0,1.0,1.0,650000.0
32,649,2003,220000.0,1,0.0,1.0,1.0,1.0,230000.0
50,699,2021,65000.0,22,1.0,1.0,1.0,1.0,880000.0
47,352,2012,170000.0,21,0.0,0.0,0.0,0.0,710000.0
75,427,1991,200000.0,21,0.0,1.0,0.0,1.0,150000.0
23,508,1999,165000.0,13,0.0,1.0,0.0,0.0,198000.0
59,739,2021,80000.0,21,1.0,1.0,1.0,1.0,2000000.0
32,16,1979,150476.22754452928,22,0.0,0.0,0.0,0.0,80000.0
76,744,2020,150000.0,20,1.0,1.0,1.0,1.0,700000.0
18,170,2015,177000.0,20,0.0,0.0,0.0,0.0,465000.0
12,376,2018,169000.0,1,0.0,1.0,1.0,1.0,400000.0
96,476,2009,427000.0,22,0.0,0.0,0.0,0.0,670000.0
73,196,2003,245000.0,21,0.0,0.0,0.0,0.0,615000.0
75,533,2016,175000.0,21,1.0,1.0,0.0,1.0,750000.0
50,499,2022,43000.0,20,1.0,1.0,1.0,1.0,1010000.0
96,274,2023,10500.0,22,1.0,1.0,1.0,1.0,1850000.0
93,749,2022,9000.0,20,1.0,1.0,1.0,1.0,900000.0
5,846,2011,139000.0,21,0.0,0.0,0.0,0.0,1350000.0
77,277,1999,150476.22754452928,22,0.0,0.0,0.0,0.0,165000.0
47,352,2016,160000.0,21,0.0,0.0,0.0,0.0,820000.0
76,659,2014,165000.0,22,0.0,0.0,0.0,0.0,780000.0
38,356,2014,150476.22754452928,5,0.0,0.0,0.0,0.0,380000.0
68,883,2024,150476.22754452928,22,0.0,0.0,0.0,0.0,1450000.0
47,804,2022,4000.0,22,0.0,0.0,0.0,0.0,2000000.0
18,597,2007,150476.22754452928,21,0.0,0.0,0.0,0.0,110000.0
79,56,3008,164000.0,20,0.0,0.0,0.0,0.0,630000.0
18,236,2020,125000.0,22,1.0,1.0,1.0,1.0,1150000.0
17,158,2022,37000.0,13,1.0,1.0,1.0,1.0,720000.0
17,158,2020,76000.0,10,1.0,1.0,1.0,1.0,720000.0
47,145,2024,200.0,13,0.0,0.0,0.0,0.0,1250000.0
76,744,2013,220000.0,20,1.0,1.0,1.0,1.0,465000.0
17,362,2017,179000.0,1,0.0,1.0,1.0,1.0,375000.0
12,376,2019,285000.0,20,0.0,1.0,1.0,1.0,510000.0
23,608,2005,150476.22754452928,6,0.0,0.0,0.0,0.0,270000.0
76,744,2014,115000.0,21,1.0,1.0,1.0,1.0,530000.0
17,129,2022,38000.0,10,1.0,1.0,0.0,1.0,900000.0
76,744,2007,240000.0,12,0.0,1.0,1.0,1.0,330000.0
97,445,2000,150000.0,21,1.0,0.0,1.0,0.0,450000.0
97,501,2008,245000.0,13,0.0,0.0,0.0,0.0,680000.0
47,351,2023,10000.0,1,1.0,1.0,1.0,1.0,1100000.0
30,371,2020,80000.0,22,1.0,1.0,0.0,1.0,850000.0
59,739,2023,18000.0,1,0.0,0.0,0.0,0.0,3300000.0
79,56,3008,125000.0,1,1.0,1.0,1.0,1.0,1550000.0
59,637,2010,86000.0,21,0.0,0.0,0.0,0.0,415000.0
92,871,2017,122000.0,22,1.0,1.0,1.0,1.0,780000.0
47,352,2013,100000.0,22,1.0,1.0,1.0,1.0,500000.0
76,744,2019,75000.0,1,0.0,0.0,0.0,0.0,770000.0
47,347,2007,265500.0,2,0.0,0.0,0.0,0.0,560000.0
47,145,2012,125000.0,21,1.0,1.0,1.0,1.0,650000.0
23,608,2004,155000.0,16,0.0,0.0,0.0,0.0,320000.0
59,637,2006,250000.0,21,0.0,0.0,0.0,0.0,420000.0
47,145,2019,198000.0,1,1.0,1.0,1.0,1.0,750000.0
76,744,2013,120000.0,20,1.0,1.0,1.0,1.0,530000.0
73,192,2010,165000.0,1,0.0,0.0,0.0,0.0,1350000.0
84,542,2020,98000.0,20,1.0,1.0,1.0,1.0,1340000.0
47,167,2016,163000.0,22,0.0,0.0,0.0,0.0,670000.0
73,415,2022,20000.0,1,1.0,1.0,1.0,1.0,1635000.0
47,573,2008,220000.0,12,0.0,0.0,0.0,0.0,530000.0
68,471,2022,30000.0,1,1.0,1.0,1.0,1.0,1580000.0
79,60,2016,115000.0,20,1.0,1.0,1.0,1.0,750000.0
59,247,2010,98000.0,12,1.0,1.0,1.0,1.0,630000.0
82,549,2010,165000.0,10,1.0,1.0,1.0,0.0,410000.0
96,274,2020,105000.0,15,1.0,1.0,1.0,1.0,1320000.0
47,573,2008,185000.0,6,0.0,0.0,0.0,0.0,600000.0
17,778,2018,180000.0,21,1.0,1.0,1.0,1.0,750000.0
96,274,2017,120000.0,1,1.0,1.0,1.0,1.0,1300000.0
82,577,2017,190000.0,22,1.0,1.0,1.0,1.0,795000.0
79,57,2015,117000.0,21,1.0,1.0,1.0,1.0,620000.0
32,14,1988,11000.0,0,0.0,0.0,0.0,0.0,954512.3051434528
76,744,2013,110000.0,12,0.0,0.0,0.0,0.0,645000.0
68,99,2022,50000.0,20,1.0,1.0,1.0,1.0,1400000.0
18,619,2016,200000.0,1,1.0,1.0,1.0,1.0,635000.0
79,86,5008,93500.0,10,1.0,1.0,1.0,1.0,750000.0
17,782,2023,27000.0,21,1.0,1.0,1.0,1.0,1150000.0
84,793,2018,130000.0,1,1.0,1.0,1.0,1.0,930000.0
47,179,2022,44000.0,22,1.0,1.0,1.0,1.0,1290000.0
76,744,2020,118000.0,13,1.0,1.0,1.0,1.0,750000.0
23,607,1997,257000.0,12,0.0,0.0,0.0,0.0,210000.0
59,739,2022,20000.0,21,1.0,1.0,1.0,1.0,1950000.0
59,247,2016,150000.0,20,0.0,0.0,0.0,0.0,930000.0
59,637,2009,104000.0,1,1.0,0.0,0.0,0.0,440000.0
38,625,2010,125352.0,21,0.0,1.0,1.0,1.0,280000.0
32,724,2002,120000.0,7,1.0,1.0,1.0,1.0,195000.0
82,549,2013,169000.0,18,0.0,0.0,0.0,0.0,470000.0
47,351,2008,270000.0,11,1.0,1.0,0.0,1.0,620000.0
79,662,1978,150476.22754452928,21,0.0,1.0,0.0,0.0,95000.0
76,744,2015,120121.0,10,1.0,0.0,1.0,1.0,595000.0
76,744,2023,40000.0,21,0.0,1.0,1.0,1.0,715000.0
73,417,2024,10.0,1,0.0,0.0,0.0,0.0,6500000.0
59,680,2014,203000.0,9,1.0,1.0,1.0,1.0,650000.0
34,757,2022,30000.0,14,1.0,1.0,1.0,1.0,1700000.0
32,649,2001,263000.0,2,0.0,1.0,1.0,0.0,250000.0
59,247,2017,100000.0,18,1.0,1.0,1.0,1.0,910000.0
71,53,2019,170000.0,22,1.0,1.0,1.0,1.0,1200000.0
73,194,2023,150476.22754452928,22,0.0,0.0,0.0,0.0,5300000.0
47,352,2012,150000.0,22,0.0,0.0,0.0,0.0,660000.0
59,739,2022,13000.0,21,1.0,1.0,1.0,1.0,1990000.0
52,454,2019,165000.0,1,1.0,1.0,1.0,1.0,3700000.0
73,219,2024,150476.22754452928,21,1.0,1.0,1.0,1.0,4800000.0
84,487,2022,70000.0,20,1.0,1.0,1.0,1.0,1200000.0
5,857,2021,45000.0,7,1.0,1.0,1.0,1.0,7500000.0
93,748,2022,33000.0,20,1.0,1.0,1.0,1.0,915000.0
47,351,2021,90000.0,18,1.0,1.0,1.0,1.0,950000.0
68,687,2022,29000.0,22,1.0,1.0,1.0,1.0,1580000.0
76,720,2020,199999.0,21,1.0,1.0,1.0,1.0,770000.0
38,356,2018,125000.0,21,0.0,1.0,1.0,1.0,380000.0
75,534,2006,260000.0,21,0.0,0.0,0.0,0.0,480000.0
59,637,2012,150476.22754452928,20,0.0,0.0,0.0,0.0,570000.0
77,277,2012,205000.0,7,1.0,1.0,1.0,1.0,450000.0
59,680,2014,188000.0,1,1.0,1.0,1.0,1.0,740000.0
33,395,2018,135000.0,21,1.0,1.0,1.0,1.0,820000.0
82,392,2010,182000.0,9,1.0,1.0,1.0,1.0,600000.0
96,399,2019,400000.0,22,1.0,1.0,1.0,1.0,3200000.0
59,872,2024,1000.0,13,1.0,1.0,1.0,1.0,2100000.0
47,167,2012,200000.0,22,1.0,0.0,0.0,0.0,650000.0
5,850,2017,155000.0,1,1.0,0.0,0.0,1.0,2750000.0
47,349,2021,89000.0,22,1.0,1.0,1.0,1.0,1300000.0
17,780,2021,9300.0,2,1.0,1.0,1.0,1.0,890000.0
97,629,2020,28500.0,21,1.0,1.0,1.0,1.0,1990000.0
82,577,2020,115000.0,22,1.0,0.0,1.0,1.0,1000000.0
24,707,2008,80000.0,10,1.0,1.0,1.0,1.0,500000.0
47,823,2007,130000.0,21,0.0,0.0,0.0,0.0,235000.0
50,499,2022,88000.0,20,1.0,1.0,1.0,1.0,1030000.0
50,499,2022,90000.0,20,1.0,1.0,1.0,1.0,1000000.0
73,316,1983,350000.0,20,0.0,0.0,0.0,0.0,180000.0
75,533,2016,157000.0,1,1.0,1.0,1.0,1.0,680000.0
47,167,2007,160000.0,1,1.0,1.0,1.0,0.0,760000.0
5,94,2002,400000.0,9,0.0,0.0,0.0,0.0,550000.0
97,788,2022,36000.0,7,1.0,1.0,1.0,1.0,2800000.0
17,780,2021,35000.0,22,1.0,1.0,1.0,1.0,895000.0
4,132,2019,22000.0,18,1.0,1.0,1.0,1.0,2600000.0
75,533,2015,116000.0,14,0.0,0.0,0.0,0.0,760000.0
32,16,1975,150476.22754452928,14,0.0,0.0,0.0,0.0,954512.3051434528
70,436,2018,10000.0,20,1.0,0.0,0.0,0.0,7500000.0
47,145,2016,55000.0,1,0.0,0.0,0.0,0.0,750000.0
86,609,2013,150000.0,21,0.0,0.0,0.0,0.0,860000.0
93,748,2022,8000.0,7,1.0,1.0,1.0,1.0,980000.0
5,79,2024,1.0,2,1.0,1.0,1.0,1.0,2000000.0
5,857,2020,100000.0,22,1.0,1.0,1.0,1.0,2000000.0
47,145,2017,103000.0,9,1.0,0.0,0.0,0.0,830000.0
91,796,2022,38000.0,22,1.0,1.0,1.0,1.0,1700000.0
91,796,2022,38000.0,21,1.0,1.0,1.0,1.0,1500000.0
59,739,2022,22000.0,22,1.0,0.0,0.0,1.0,1750000.0
38,268,2022,15000.0,21,1.0,1.0,1.0,1.0,1250000.0
96,274,2019,100000.0,1,1.0,1.0,1.0,1.0,1175000.0
79,56,3008,47000.0,1,1.0,1.0,1.0,1.0,2150000.0
68,471,2021,27000.0,1,1.0,1.0,1.0,1.0,1800000.0
17,158,2019,65000.0,5,1.0,1.0,1.0,1.0,720000.0
77,160,2016,79000.0,20,1.0,1.0,1.0,1.0,830000.0
23,608,2004,300000.0,1,0.0,0.0,0.0,0.0,290000.0
73,316,1998,110000.0,21,0.0,0.0,0.0,0.0,620000.0
76,659,2018,130000.0,7,1.0,1.0,1.0,1.0,990000.0
82,515,2017,74500.0,20,1.0,1.0,1.0,1.0,1100000.0
18,170,2006,75000.0,21,0.0,0.0,1.0,0.0,365000.0
97,629,1998,300000.0,2,0.0,0.0,0.0,0.0,360000.0
59,739,2020,90000.0,22,1.0,1.0,1.0,1.0,1850000.0
33,395,2018,113000.0,1,1.0,1.0,1.0,1.0,930000.0
47,823,2007,140000.0,2,0.0,1.0,1.0,1.0,270000.0
75,873,2024,0.0,13,1.0,1.0,1.0,1.0,1600000.0
47,823,2006,306000.0,21,0.0,0.0,0.0,0.0,280000.0
23,537,2008,270000.0,1,0.0,1.0,1.0,1.0,350000.0
47,145,2024,36.0,21,1.0,1.0,1.0,1.0,100000.0
77,286,2019,175000.0,21,1.0,1.0,1.0,1.0,1000000.0
100,760,2019,96000.0,22,1.0,1.0,1.0,1.0,860000.0
18,170,2008,110000.0,1,1.0,0.0,0.0,0.0,300000.0
76,744,2023,3000.0,13,1.0,1.0,1.0,1.0,940000.0
32,85,2022,42000.0,21,1.0,1.0,1.0,1.0,1550000.0
82,311,2021,210000.0,2,1.0,1.0,1.0,1.0,1050000.0
76,720,2024,14000.0,21,1.0,1.0,1.0,1.0,1350000.0
75,534,2005,400000.0,21,1.0,0.0,0.0,0.0,540000.0
38,626,2015,98000.0,22,0.0,0.0,0.0,0.0,250000.0
73,219,2016,100000.0,22,1.0,1.0,1.0,1.0,2500000.0
82,549,2013,385000.0,13,1.0,1.0,0.0,1.0,265000.0
97,327,2006,222000.0,8,0.0,1.0,0.0,1.0,380000.0
93,694,2021,45000.0,20,0.0,1.0,1.0,1.0,530000.0
76,744,2020,17700.0,13,1.0,1.0,1.0,1.0,830000.0
73,417,2024,150476.22754452928,1,1.0,0.0,0.0,0.0,8500000.0
5,80,2022,150476.22754452928,2,1.0,1.0,1.0,1.0,3000000.0
5,882,2022,2000.0,9,1.0,1.0,1.0,1.0,3000000.0
5,47,2024,50.0,22,1.0,1.0,1.0,1.0,2000000.0
73,220,2023,1.0,9,1.0,1.0,1.0,1.0,3000000.0
73,120,2023,1.0,22,1.0,1.0,1.0,1.0,2000000.0
5,856,2024,1.0,22,1.0,1.0,1.0,1.0,3000000.0
18,619,2008,350000.0,20,0.0,0.0,0.0,0.0,290000.0
59,453,2022,44500.0,1,1.0,1.0,1.0,1.0,1550000.0
96,877,2024,1600.0,22,1.0,1.0,1.0,1.0,1700000.0
97,641,2005,180000.0,13,0.0,0.0,0.0,0.0,135000.0
32,768,1990,65000.0,8,0.0,0.0,0.0,0.0,115000.0
47,573,2006,181000.0,14,1.0,1.0,0.0,1.0,570000.0
47,478,2013,105000.0,20,0.0,0.0,0.0,0.0,450000.0
59,453,2022,60000.0,13,1.0,1.0,1.0,1.0,1270000.0
17,158,2020,80000.0,1,1.0,1.0,1.0,1.0,620000.0
52,252,2008,166000.0,1,1.0,0.0,0.0,0.0,750000.0
73,192,2023,5138.0,21,0.0,0.0,0.0,0.0,4000000.0
32,722,1999,93000.0,10,0.0,0.0,0.0,0.0,130000.0
9,698,2015,100000.0,10,0.0,1.0,0.0,1.0,455000.0
45,257,2020,55000.0,21,1.0,1.0,1.0,1.0,1400000.0
18,619,2010,240000.0,1,0.0,0.0,0.0,0.0,380000.0
96,274,2020,80000.0,22,1.0,1.0,1.0,1.0,1700000.0
32,724,2002,162000.0,6,0.0,1.0,0.0,0.0,150000.0
79,90,2015,150000.0,1,1.0,1.0,1.0,1.0,1050000.0
76,744,2024,0.0,1,1.0,1.0,1.0,1.0,1100000.0
20,201,2020,49000.0,21,1.0,1.0,1.0,1.0,810000.0
47,823,2009,295000.0,21,0.0,0.0,0.0,0.0,300000.0
59,637,2013,62000.0,22,1.0,1.0,0.0,1.0,630000.0
75,533,2015,60000.0,21,1.0,1.0,1.0,1.0,950000.0
32,790,2019,95700.0,15,1.0,1.0,1.0,1.0,880000.0
82,577,2007,200000.0,7,1.0,1.0,1.0,1.0,350000.0
47,823,2014,160000.0,10,0.0,1.0,1.0,1.0,370000.0
59,247,2017,130000.0,21,1.0,1.0,0.0,0.0,930000.0
76,744,2020,10000.0,21,1.0,1.0,1.0,1.0,900000.0
23,607,1999,190000.0,21,1.0,0.0,0.0,0.0,175000.0
17,780,2023,14000.0,22,1.0,1.0,1.0,1.0,1050000.0
70,543,2022,150476.22754452928,5,1.0,1.0,1.0,1.0,3000000.0
76,744,2019,82000.0,21,1.0,1.0,1.0,1.0,580000.0
17,158,2023,48000.0,1,1.0,1.0,1.0,1.0,950000.0
47,804,2021,39000.0,15,1.0,1.0,1.0,1.0,2190000.0
47,348,2022,74000.0,22,0.0,0.0,0.0,0.0,1350000.0
17,158,2022,15600.0,20,1.0,1.0,1.0,1.0,930000.0
79,90,2021,100000.0,21,1.0,1.0,1.0,1.0,1920000.0
17,780,2022,58000.0,7,1.0,1.0,1.0,1.0,970000.0
76,744,2022,30000.0,3,1.0,1.0,1.0,1.0,752000.0
97,629,2016,157000.0,1,0.0,0.0,0.0,0.0,1150000.0
79,90,2015,179000.0,1,1.0,1.0,1.0,1.0,715000.0
59,247,2013,150000.0,1,1.0,1.0,1.0,1.0,720000.0
90,362,2017,206000.0,10,0.0,1.0,0.0,0.0,300000.0
59,733,2010,94000.0,22,0.0,0.0,0.0,0.0,615000.0
32,790,2021,97000.0,21,0.0,1.0,1.0,1.0,780000.0
18,619,2021,75000.0,7,0.0,0.0,0.0,0.0,700000.0
18,619,2008,180000.0,21,0.0,0.0,0.0,0.0,350000.0
79,90,2020,99600.0,22,1.0,0.0,0.0,0.0,1850000.0
79,90,2017,120000.0,21,1.0,1.0,0.0,1.0,980000.0
4,129,2015,140000.0,21,0.0,0.0,0.0,0.0,1250000.0
76,744,2014,220000.0,21,0.0,0.0,0.0,0.0,500000.0
59,739,2014,140000.0,21,0.0,0.0,0.0,0.0,1150000.0
18,536,2018,18000.0,1,0.0,1.0,1.0,1.0,465000.0
59,739,2018,81000.0,22,1.0,1.0,0.0,1.0,1780000.0
32,790,2020,69800.0,1,1.0,1.0,1.0,1.0,1300000.0
9,378,2010,95000.0,20,1.0,1.0,1.0,1.0,410000.0
75,531,1999,200000.0,21,1.0,1.0,1.0,1.0,315000.0
32,790,2020,108000.0,1,1.0,1.0,1.0,1.0,980000.0
73,26,1987,130000.0,22,0.0,0.0,0.0,0.0,390000.0
75,534,2008,17650.0,1,0.0,1.0,1.0,1.0,550000.0
100,874,2009,200000.0,21,0.0,1.0,1.0,1.0,275000.0
73,412,2018,99000.0,22,1.0,1.0,1.0,1.0,2440000.0
59,739,2021,20000.0,22,1.0,1.0,1.0,1.0,2250000.0
82,577,2023,8000.0,1,1.0,1.0,1.0,1.0,1950000.0
47,823,2007,194000.0,6,0.0,0.0,0.0,0.0,300000.0
93,694,2022,93000.0,20,0.0,1.0,0.0,1.0,460000.0
77,160,2020,70000.0,21,1.0,1.0,1.0,1.0,950000.0
59,739,2020,160000.0,1,1.0,1.0,1.0,1.0,1660000.0
52,679,2019,133150.0,13,1.0,1.0,1.0,1.0,1560000.0
47,351,2023,3000.0,20,1.0,1.0,1.0,1.0,1200000.0
47,348,2017,89000.0,21,1.0,0.0,0.0,0.0,950000.0
17,158,2023,22000.0,7,1.0,1.0,1.0,1.0,840000.0
76,720,2020,38000.0,1,1.0,1.0,1.0,1.0,965000.0
43,505,2022,33000.0,22,1.0,1.0,1.0,1.0,1380000.0
45,257,2019,138000.0,2,1.0,1.0,1.0,0.0,1350000.0
82,712,2023,13000.0,21,1.0,1.0,1.0,1.0,1075000.0
5,855,2016,106000.0,21,1.0,1.0,1.0,1.0,3450000.0
52,454,2010,201000.0,21,1.0,0.0,0.0,0.0,980000.0
47,348,2019,149000.0,21,1.0,1.0,1.0,1.0,950000.0
52,679,2017,190000.0,21,1.0,0.0,0.0,1.0,1090000.0
17,158,2022,121500.0,13,0.0,1.0,1.0,1.0,620000.0
33,395,2017,101500.0,19,1.0,1.0,1.0,1.0,940000.0
83,646,2009,170000.0,15,0.0,0.0,0.0,0.0,180000.0
96,274,2004,320000.0,21,1.0,1.0,0.0,1.0,510000.0
76,870,2007,180000.0,12,1.0,0.0,0.0,0.0,610000.0
23,537,2001,170000.0,1,0.0,0.0,0.0,0.0,320000.0
9,380,2011,108000.0,13,0.0,1.0,1.0,1.0,275000.0
18,170,2014,160000.0,20,0.0,0.0,0.0,0.0,370000.0
47,351,2008,140000.0,21,1.0,1.0,0.0,1.0,470000.0
79,29,2008,141000.0,21,1.0,1.0,1.0,1.0,790000.0
97,629,2000,250000.0,7,0.0,0.0,0.0,0.0,355000.0
76,744,2021,45000.0,3,1.0,1.0,1.0,1.0,800000.0
